         200
   1.4999999999999999E-002   1.4999999999999999E-002   100861.24236346163   30781.198894514662     70080.043468946940        
   1.4999999999999999E-002   4.4999999999999998E-002   102209.98223639910   31722.456722183244     70487.525514215857        
   1.4999999999999999E-002   7.4999999999999997E-002   104076.87284720768   32879.368697771657     71197.504149436005        
   1.4999999999999999E-002  0.10500000000000000        106308.30688108996   34172.936538807859     72135.370342282069        
   1.4999999999999999E-002  0.13500000000000001        108771.59705263151   35570.321237506803     73201.275815124725        
   1.4999999999999999E-002  0.16499999999999998        111445.04835244706   37044.936213065630     74400.112139381425        
   1.4999999999999999E-002  0.19500000000000001        114358.85052900866   38649.607758462269     75709.242770546378        
   1.4999999999999999E-002  0.22499999999999998        118305.06974360405   41118.289074072076     77186.780669532003        
   1.4999999999999999E-002  0.25500000000000000        122341.02853606649   43771.429345183438     78569.599190883018        
   1.4999999999999999E-002  0.28499999999999998        126159.99785637426   46355.214445615056     79804.783410759206        
   1.4999999999999999E-002  0.31500000000000000        129764.09144784023   48848.292530288243     80915.798917551976        
   1.4999999999999999E-002  0.34499999999999997        132934.78894058242   51156.617922554251     81778.171018028210        
   1.4999999999999999E-002  0.37500000000000000        135575.21137988765   53253.715893414803     82321.495486472879        
   1.4999999999999999E-002  0.40499999999999997        137524.89736742838   55039.860028634386     82485.037338793991        
   1.4999999999999999E-002  0.43500000000000000        138370.29642083956   56282.163042156943     82088.133378682527        
   1.4999999999999999E-002  0.46499999999999997        138455.13604209412   57195.752684178864     81259.383357915242        
   1.4999999999999999E-002  0.49500000000000000        137832.63841971688   57799.502410000008     80033.136009716865        
   1.4999999999999999E-002  0.52500000000000002        136453.01974088361   58029.030970333937     78423.988770549593        
   1.4999999999999999E-002  0.55499999999999994        134358.22881882775   57918.162591286273     76440.066227541451        
   1.4999999999999999E-002  0.58499999999999996        131587.25134437546   57490.169310759811     74097.082033615559        
   1.4999999999999999E-002  0.61499999999999999        127386.91464293355   56187.222822813645     71199.691820119915        
   1.4999999999999999E-002  0.64500000000000002        122052.80137370020   54156.385738213874     67896.415635486293        
   1.4999999999999999E-002  0.67499999999999993        116412.39780336131   51981.729042190447     64430.668761170818        
   1.4999999999999999E-002  0.70499999999999996        110455.54835881776   49657.348737290071     60798.199621527609        
   1.4999999999999999E-002  0.73499999999999999        104172.94131008258   47177.361679685629     56995.579630396955        
   1.4999999999999999E-002  0.76500000000000001        97719.352811828721   44610.320227243225     53109.032584585577        
   1.4999999999999999E-002  0.79499999999999993        91066.112136577111   41923.855333121013     49142.256803456097        
   1.4999999999999999E-002  0.82499999999999996        84032.966479908864   38821.094303022241     45211.872176886667        
   1.4999999999999999E-002  0.85499999999999998        77123.258925671864   35706.670700152892     41416.588225518986        
   1.4999999999999999E-002  0.88500000000000001        70411.930638111502   32686.404459482063     37725.526178629450        
   1.4999999999999999E-002  0.91499999999999992        63850.670344110447   29737.574744588026     34113.095599522421        
   1.4999999999999999E-002  0.94499999999999995        57488.939640111712   26882.772670835249     30606.166969276466        
   1.4999999999999999E-002  0.97499999999999998        51366.541657866430   24140.315930155040     27226.225727711342        
   1.4999999999999999E-002   1.0049999999999999        45623.186878364242   21544.809474321079     24078.377404043171        
   1.4999999999999999E-002   1.0349999999999999        40642.870056731881   19210.333513233596     21432.536543498300        
   1.4999999999999999E-002   1.0649999999999999        36001.034497523615   17031.054207970526     18969.980289553077        
   1.4999999999999999E-002   1.0950000000000000        31648.344878950807   14991.118569648133     16657.226309302670        
   1.4999999999999999E-002   1.1250000000000000        27575.213283924699   13085.846172835998     14489.367111088699        
   1.4999999999999999E-002   1.1550000000000000        23781.071992811409   11314.817349890656     12466.254642920758        
   1.4999999999999999E-002   1.1850000000000001        20262.481522451701   9676.2488266305518     10586.232695821145        
   1.4999999999999999E-002   1.2149999999999999        17395.390303805427   8327.1940249288891     9068.1962788765431        
   1.4999999999999999E-002   1.2449999999999999        15100.032872155647   7230.1147217637699     7869.9181503918708        
   1.4999999999999999E-002   1.2749999999999999        12982.418816037498   6219.1894282086196     6763.2293878288719        
   1.4999999999999999E-002   1.3049999999999999        11046.020702055506   5296.0212793080782     5749.9994227474299        
   1.4999999999999999E-002   1.3350000000000000        9293.4063925913943   4461.7902578004641     4831.6161347909310        
   1.4999999999999999E-002   1.3650000000000000        7701.2522570322280   3705.2508695509832     3996.0013874812448        
   1.4999999999999999E-002   1.3950000000000000        6295.1304517074905   3037.9889880330888     3257.1414636743993        
   1.4999999999999999E-002   1.4250000000000000        5329.9757198069783   2574.7567890597816     2755.2189307471922        
   1.4999999999999999E-002   1.4549999999999998        4529.4540668270101   2188.5439192820468     2340.9101475449629        
   1.4999999999999999E-002   1.4849999999999999        3803.1900425574686   1838.4591982665497     1964.7308442909180        
   1.4999999999999999E-002   1.5149999999999999        3157.9213749636501   1527.7436692092265     1630.1777057544227        
   1.4999999999999999E-002   1.5449999999999999        2584.5712683228217   1251.9971575041270     1332.5741108186937        
   1.4999999999999999E-002   1.5750000000000000        2076.6714133783671   1008.0739307722150     1068.5974826061513        
   1.4999999999999999E-002   1.6050000000000000        1670.5154559359050   812.92357528919695     857.59188064670923        
   1.4999999999999999E-002   1.6350000000000000        1417.4901496544696   690.03814624530457     727.45200340916597        
   1.4999999999999999E-002   1.6650000000000000        1195.8505203909701   582.31367804326965     613.53684234770026        
   1.4999999999999999E-002   1.6949999999999998        998.10733052093076   486.27344113383037     511.83388938710044        
   1.4999999999999999E-002   1.7249999999999999        826.05944221061588   402.79265503966172     423.26678717095433        
   1.4999999999999999E-002   1.7549999999999999        674.66641846099583   329.41512826241211     345.25129019858343        
   1.4999999999999999E-002   1.7849999999999999        543.00489281870523   265.68983454745972     277.31505827124528        
   1.4999999999999999E-002   1.8149999999999999        453.46463380719814   222.20723204780796     231.25740175938998        
   1.4999999999999999E-002   1.8450000000000000        394.75803967774584   193.46227149491602     201.29576818282985        
   1.4999999999999999E-002   1.8750000000000000        341.88997474655196   167.59377456431895     174.29620018223298        
   1.4999999999999999E-002   1.9050000000000000        294.89857598664940   144.62037439064986     150.27820159599952        
   1.4999999999999999E-002   1.9349999999999998        253.70238537200541   124.50254218876491     129.19984318324066        
   1.4999999999999999E-002   1.9649999999999999        217.30892190818545   106.75397034263358     110.55495156555185        
   1.4999999999999999E-002   1.9949999999999999        186.46039106007095   91.729622534529369     94.730768525541606        
   1.4999999999999999E-002   2.0249999999999999        168.20667826784285   82.768392112276871     85.438286155565947        
   1.4999999999999999E-002   2.0549999999999997        153.87956619014332   75.703056143285636     78.176510046857686        
   1.4999999999999999E-002   2.0850000000000000        140.82093116240543   69.268734660724107     71.552196501681209        
   1.4999999999999999E-002   2.1149999999999998        129.05914657366898   63.479503189897713     65.579643383771227        
   1.4999999999999999E-002   2.1450000000000000        118.50033822159101   58.289381924381573     60.210956297209449        
   1.4999999999999999E-002   2.1749999999999998        109.08463694701408   53.669192293725430     55.415444653288667        
   1.4999999999999999E-002   2.2050000000000001        101.43681763694229   49.914774356263642     51.522043280678631        
   1.4999999999999999E-002   2.2349999999999999        96.291420942458885   47.357549174375585     48.933871768083300        
   1.4999999999999999E-002   2.2650000000000001        91.554805849381097   45.001662724167325     46.553143125213801        
   1.4999999999999999E-002   2.2949999999999999        87.097633187864247   42.786564330501243     44.311068857362983        
   1.4999999999999999E-002   2.3249999999999997        82.950382881103110   40.727368058465970     42.223014822637168        
